record_type,sentence_set_id,label,prefix,word,surprisal_target,actual_surprisal,met_threshold
distractor_candidate,23,4,"By that point, T-rex's",hobby,25,14.357564352364337,False
distractor_candidate,23,4,It is a skill,hobby,25,20.47074959103718,False
distractor_candidate,23,4,"By that point, T-rex's",rays,25,15.713105465102062,False
distractor_candidate,23,4,It is a skill,rays,25,32.87005343933964,True
distractor_candidate,23,4,"By that point, T-rex's",voter,25,19.9422331463237,False
distractor_candidate,23,4,It is a skill,voter,25,21.799718696286,False
distractor_candidate,23,4,"By that point, T-rex's",wits,25,15.939580818890752,False
distractor_candidate,23,4,It is a skill,wits,25,22.434570638166747,False
distractor_candidate,23,4,"By that point, T-rex's",lit,25,16.918750626931384,False
distractor_candidate,23,4,It is a skill,lit,25,23.700136619348484,False
distractor_candidate,23,4,"By that point, T-rex's",pound,25,16.66604207147599,False
distractor_candidate,23,4,It is a skill,pound,25,24.308900168954548,False
distractor_candidate,23,4,"By that point, T-rex's",days,25,13.208476717167153,False
distractor_candidate,23,4,It is a skill,days,25,23.195099246130795,False
distractor_candidate,23,4,"By that point, T-rex's",pours,25,22.846173964754293,False
distractor_candidate,23,4,It is a skill,pours,25,27.07612441097766,True
distractor_candidate,23,4,"By that point, T-rex's",heist,25,22.571967577941045,False
distractor_candidate,23,4,It is a skill,heist,25,30.183008885009986,True
distractor_candidate,23,4,"By that point, T-rex's",cone,25,16.244040673817278,False
distractor_candidate,23,4,It is a skill,cone,25,22.9773939756402,False
distractor_candidate,23,4,"By that point, T-rex's",feast,25,15.933135941032319,False
distractor_candidate,23,4,It is a skill,feast,25,21.752829346354762,False
distractor_candidate,23,4,"By that point, T-rex's",stead,25,15.141231506175465,False
distractor_candidate,23,4,It is a skill,stead,25,28.15143561653832,True
distractor_candidate,23,4,"By that point, T-rex's",get,25,15.429474429021532,False
distractor_candidate,23,4,It is a skill,get,25,21.734545526776238,False
distractor_candidate,23,4,"By that point, T-rex's",rider,25,13.928910665770251,False
distractor_candidate,23,4,It is a skill,rider,25,18.96752491221175,False
distractor_candidate,23,4,"By that point, T-rex's",reach,25,11.611620555628388,False
distractor_candidate,23,4,It is a skill,reach,25,22.38863407212129,False
distractor_candidate,23,4,"By that point, T-rex's",above,25,16.7201423099926,False
distractor_candidate,23,4,It is a skill,above,25,17.727730875227106,False
distractor_candidate,23,4,"By that point, T-rex's",older,25,15.851109847599208,False
distractor_candidate,23,4,It is a skill,older,25,23.830560006595597,False
distractor_candidate,23,4,"By that point, T-rex's",nexus,25,14.18874755813861,False
distractor_candidate,23,4,It is a skill,nexus,25,24.55373742244526,False
distractor_candidate,23,4,"By that point, T-rex's",boot,25,13.388692521492066,False
distractor_candidate,23,4,It is a skill,boot,25,21.369057628191044,False
distractor_candidate,23,4,"By that point, T-rex's",gangs,25,20.281619581952747,False
distractor_candidate,23,4,It is a skill,gangs,25,29.2919117364415,True
distractor_candidate,23,4,"By that point, T-rex's",true,25,11.989116970827425,False
distractor_candidate,23,4,It is a skill,true,25,18.376273324047137,False
distractor_candidate,23,4,"By that point, T-rex's",tune,25,14.906402267103765,False
distractor_candidate,23,4,It is a skill,tune,25,19.689004515332094,False
distractor_candidate,23,4,"By that point, T-rex's",imply,25,19.52266977472362,False
distractor_candidate,23,4,It is a skill,imply,25,24.780594921684163,False
distractor_candidate,23,4,"By that point, T-rex's",forum,25,12.460996088958765,False
distractor_candidate,23,4,It is a skill,forum,25,18.477022136783777,False
distractor_candidate,23,4,"By that point, T-rex's",temps,25,24.09999972225753,False
distractor_candidate,23,4,It is a skill,temps,25,30.81335969695235,True
distractor_candidate,23,4,"By that point, T-rex's",trips,25,18.33100611447884,False
distractor_candidate,23,4,It is a skill,trips,25,26.765450822875458,True
distractor_candidate,23,4,"By that point, T-rex's",logs,25,16.02794516093876,False
distractor_candidate,23,4,It is a skill,logs,25,28.13969952044344,True
distractor_candidate,23,4,"By that point, T-rex's",rover,25,14.621288052642194,False
distractor_candidate,23,4,It is a skill,rover,25,22.86748192726559,False
distractor_candidate,23,4,"By that point, T-rex's",shine,25,12.77606830533943,False
distractor_candidate,23,4,It is a skill,shine,25,19.581908854848013,False
distractor_candidate,23,4,"By that point, T-rex's",sting,25,14.909914840764987,False
distractor_candidate,23,4,It is a skill,sting,25,23.254429133094842,False
distractor_candidate,23,4,"By that point, T-rex's",gents,25,26.22641798302702,True
distractor_candidate,23,4,It is a skill,gents,25,32.2927475803682,True
distractor_candidate,23,5,"By that point, T-rex's jaws",okay,25,17.659145569924224,False
distractor_candidate,23,5,It is a skill that,okay,25,20.140073732709034,False
distractor_candidate,23,5,"By that point, T-rex's jaws",sea,25,19.41737098897575,False
distractor_candidate,23,5,It is a skill that,sea,25,20.09006117783813,False
distractor_candidate,23,5,"By that point, T-rex's jaws",mark,25,15.95381238324965,False
distractor_candidate,23,5,It is a skill that,mark,25,17.691948852819195,False
distractor_candidate,23,5,"By that point, T-rex's jaws",have,25,12.300417951639972,False
distractor_candidate,23,5,It is a skill that,have,25,17.83833498178879,False
distractor_candidate,23,5,"By that point, T-rex's jaws",some,25,18.6324834462741,False
distractor_candidate,23,5,It is a skill that,some,25,17.406141204309343,False
distractor_candidate,23,5,"By that point, T-rex's jaws",move,25,10.66845256382347,False
distractor_candidate,23,5,It is a skill that,move,25,15.482329513145897,False
distractor_candidate,23,5,"By that point, T-rex's jaws",been,25,18.478525953082922,False
distractor_candidate,23,5,It is a skill that,been,25,20.341585116794384,False
distractor_candidate,23,5,"By that point, T-rex's jaws",law,25,18.523954138412428,False
distractor_candidate,23,5,It is a skill that,law,25,19.45350248013022,False
distractor_candidate,23,5,"By that point, T-rex's jaws",unit,25,20.377065825597985,False
distractor_candidate,23,5,It is a skill that,unit,25,18.023426838230964,False
distractor_candidate,23,5,"By that point, T-rex's jaws",food,25,20.266321381193197,False
distractor_candidate,23,5,It is a skill that,food,25,18.39829948610844,False
distractor_candidate,23,5,"By that point, T-rex's jaws",ago,25,20.177073392285056,False
distractor_candidate,23,5,It is a skill that,ago,25,21.609281619055007,False
distractor_candidate,23,5,"By that point, T-rex's jaws",push,25,15.75572551770828,False
distractor_candidate,23,5,It is a skill that,push,25,18.204652524681745,False
distractor_candidate,23,5,"By that point, T-rex's jaws",for,25,17.703607900686485,False
distractor_candidate,23,5,It is a skill that,for,25,17.96340626894105,False
distractor_candidate,23,5,"By that point, T-rex's jaws",hurt,25,7.5975633706861245,False
distractor_candidate,23,5,It is a skill that,hurt,25,9.39543904592877,False
distractor_candidate,23,5,"By that point, T-rex's jaws",look,25,13.61747897814305,False
distractor_candidate,23,5,It is a skill that,look,25,19.24378270808449,False
distractor_candidate,23,5,"By that point, T-rex's jaws",shut,25,5.7818627255774535,False
distractor_candidate,23,5,It is a skill that,shut,25,18.2060586548352,False
distractor_candidate,23,5,"By that point, T-rex's jaws",red,25,16.729469273114194,False
distractor_candidate,23,5,It is a skill that,red,25,18.341765349116816,False
distractor_candidate,23,5,"By that point, T-rex's jaws",even,25,16.817517511049918,False
distractor_candidate,23,5,It is a skill that,even,25,15.984304219317023,False
distractor_candidate,23,5,"By that point, T-rex's jaws",help,25,16.3921658913524,False
distractor_candidate,23,5,It is a skill that,help,25,11.114731720408578,False
distractor_candidate,23,5,"By that point, T-rex's jaws",full,25,11.17131745219546,False
distractor_candidate,23,5,It is a skill that,full,25,19.375026108610914,False
distractor_candidate,23,5,"By that point, T-rex's jaws",luck,25,22.610765488114488,False
distractor_candidate,23,5,It is a skill that,luck,25,16.63094797967153,False
distractor_candidate,23,5,"By that point, T-rex's jaws",wild,25,20.336377482126256,False
distractor_candidate,23,5,It is a skill that,wild,25,19.97654712482385,False
distractor_candidate,23,5,"By that point, T-rex's jaws",free,25,11.983781381067057,False
distractor_candidate,23,5,It is a skill that,free,25,16.34994483849618,False
distractor_candidate,23,5,"By that point, T-rex's jaws",dark,25,16.6409683768414,False
distractor_candidate,23,5,It is a skill that,dark,25,20.320608736833947,False
distractor_candidate,23,5,"By that point, T-rex's jaws",main,25,23.128760722178782,False
distractor_candidate,23,5,It is a skill that,main,25,19.906210348204578,False
distractor_candidate,23,5,"By that point, T-rex's jaws",fit,25,11.135349688524617,False
distractor_candidate,23,5,It is a skill that,fit,25,14.014534636259413,False
distractor_candidate,23,5,"By that point, T-rex's jaws",talk,25,15.251404968179388,False
distractor_candidate,23,5,It is a skill that,talk,25,19.44946845507158,False
distractor_candidate,23,5,"By that point, T-rex's jaws",dog,25,18.210777858774875,False
distractor_candidate,23,5,It is a skill that,dog,25,17.019447156942164,False
distractor_candidate,23,5,"By that point, T-rex's jaws",fast,25,14.960663481381586,False
distractor_candidate,23,5,It is a skill that,fast,25,16.477440393095005,False
distractor_candidate,23,5,"By that point, T-rex's jaws",are,25,9.226305115694853,False
distractor_candidate,23,5,It is a skill that,are,25,16.667785287625133,False
distractor_candidate,23,5,"By that point, T-rex's jaws",king,25,19.2888930694752,False
distractor_candidate,23,5,It is a skill that,king,25,19.53987629497714,False
distractor_candidate,23,5,"By that point, T-rex's jaws",ice,25,17.227180185405125,False
distractor_candidate,23,5,It is a skill that,ice,25,19.21397329917574,False
distractor_candidate,23,5,"By that point, T-rex's jaws",says,25,18.521356512453796,False
distractor_candidate,23,5,It is a skill that,says,25,10.872767265117883,False
distractor_candidate,23,5,"By that point, T-rex's jaws",find,25,18.65681142413455,False
distractor_candidate,23,5,It is a skill that,find,25,19.79367590836961,False
distractor_candidate,23,5,"By that point, T-rex's jaws",up,25,12.72942523456423,False
distractor_candidate,23,5,It is a skill that,up,25,19.026718588916314,False
distractor_candidate,23,5,"By that point, T-rex's jaws",live,25,14.151527760769484,False
distractor_candidate,23,5,It is a skill that,live,25,15.553513820268618,False
distractor_candidate,23,5,"By that point, T-rex's jaws",cast,25,14.843713902933668,False
distractor_candidate,23,5,It is a skill that,cast,25,18.070943580872548,False
distractor_candidate,23,5,"By that point, T-rex's jaws",club,25,18.44329565101898,False
distractor_candidate,23,5,It is a skill that,club,25,18.983832995097163,False
distractor_candidate,23,5,"By that point, T-rex's jaws",baby,25,17.303385010071832,False
distractor_candidate,23,5,It is a skill that,baby,25,20.420278874384376,False
distractor_candidate,23,5,"By that point, T-rex's jaws",heat,25,17.43312321843791,False
distractor_candidate,23,5,It is a skill that,heat,25,20.355984880185826,False
distractor_candidate,23,5,"By that point, T-rex's jaws",make,25,16.65572311242422,False
distractor_candidate,23,5,It is a skill that,make,25,16.489798378455404,False
distractor_candidate,23,5,"By that point, T-rex's jaws",ride,25,16.262175900385458,False
distractor_candidate,23,5,It is a skill that,ride,25,19.317305979258943,False
distractor_candidate,23,5,"By that point, T-rex's jaws",top,25,15.39410103739207,False
distractor_candidate,23,5,It is a skill that,top,25,17.138109682592674,False
distractor_candidate,23,5,"By that point, T-rex's jaws",mind,25,17.764788320973818,False
distractor_candidate,23,5,It is a skill that,mind,25,17.6556921582949,False
distractor_candidate,23,5,"By that point, T-rex's jaws",on,25,13.361930645156606,False
distractor_candidate,23,5,It is a skill that,on,25,17.064966149111324,False
distractor_candidate,23,5,"By that point, T-rex's jaws",to,25,16.23113096811291,False
distractor_candidate,23,5,It is a skill that,to,25,16.99704538477138,False
distractor_candidate,23,5,"By that point, T-rex's jaws",mean,25,14.08000774351228,False
distractor_candidate,23,5,It is a skill that,mean,25,16.468469778026,False
distractor_candidate,23,5,"By that point, T-rex's jaws",per,25,18.73357622431247,False
distractor_candidate,23,5,It is a skill that,per,25,15.719602281721055,False
distractor_candidate,23,5,"By that point, T-rex's jaws",call,25,16.74818511311169,False
distractor_candidate,23,5,It is a skill that,call,25,15.910343424278773,False
distractor_candidate,23,5,"By that point, T-rex's jaws",who,25,23.3913796059075,False
distractor_candidate,23,5,It is a skill that,who,25,19.366894768878122,False
distractor_candidate,23,5,"By that point, T-rex's jaws",deep,25,16.382261066523906,False
distractor_candidate,23,5,It is a skill that,deep,25,15.046448427631955,False
distractor_candidate,23,5,"By that point, T-rex's jaws",both,25,15.519270010690022,False
distractor_candidate,23,5,It is a skill that,both,25,13.794714667093812,False
distractor_candidate,23,5,"By that point, T-rex's jaws",cut,25,11.259796334688945,False
distractor_candidate,23,5,It is a skill that,cut,25,16.18064511698683,False
distractor_candidate,23,5,"By that point, T-rex's jaws",bus,25,22.43599259072408,False
distractor_candidate,23,5,It is a skill that,bus,25,21.292030038522608,False
distractor_candidate,23,5,"By that point, T-rex's jaws",sit,25,15.165666801210053,False
distractor_candidate,23,5,It is a skill that,sit,25,19.81865329271972,False
distractor_candidate,23,5,"By that point, T-rex's jaws",as,25,17.874987924340672,False
distractor_candidate,23,5,It is a skill that,as,25,18.309927920789093,False
distractor_candidate,23,5,"By that point, T-rex's jaws",were,25,8.015062950475851,False
distractor_candidate,23,5,It is a skill that,were,25,19.059543885590593,False
distractor_candidate,23,5,"By that point, T-rex's jaws",win,25,13.451481323530267,False
distractor_candidate,23,5,It is a skill that,win,25,11.888288358140786,False
distractor_candidate,23,5,"By that point, T-rex's jaws",sell,25,17.5433503390289,False
distractor_candidate,23,5,It is a skill that,sell,25,17.808443021207626,False
distractor_candidate,23,5,"By that point, T-rex's jaws",trip,25,18.157006451086712,False
distractor_candidate,23,5,It is a skill that,trip,25,18.724012613063287,False
distractor_candidate,23,5,"By that point, T-rex's jaws",code,25,18.413329393932642,False
distractor_candidate,23,5,It is a skill that,code,25,18.13473676159179,False
distractor_candidate,23,5,"By that point, T-rex's jaws",if,25,20.03249101735771,False
distractor_candidate,23,5,It is a skill that,if,25,16.52176788945899,False
distractor_candidate,23,5,"By that point, T-rex's jaws",fire,25,13.860729863662199,False
distractor_candidate,23,5,It is a skill that,fire,25,16.501639040002004,False
distractor_candidate,23,5,"By that point, T-rex's jaws",away,25,12.832463480349157,False
distractor_candidate,23,5,It is a skill that,away,25,19.57249246074797,False
distractor_candidate,23,5,"By that point, T-rex's jaws",ways,25,25.779929695538463,True
distractor_candidate,23,5,It is a skill that,ways,25,19.135560217271955,False
distractor_candidate,23,5,"By that point, T-rex's jaws",men,25,20.134983046243494,False
distractor_candidate,23,5,It is a skill that,men,25,13.61353025647924,False
distractor_candidate,23,5,"By that point, T-rex's jaws",data,25,22.735595999555542,False
distractor_candidate,23,5,It is a skill that,data,25,17.690842660408844,False
distractor_candidate,23,5,"By that point, T-rex's jaws",cars,25,23.094611847023465,False
distractor_candidate,23,5,It is a skill that,cars,25,16.99946414877311,False
distractor_candidate,23,5,"By that point, T-rex's jaws",rise,25,11.753520001202274,False
distractor_candidate,23,5,It is a skill that,rise,25,16.331202857135757,False
distractor_candidate,23,5,"By that point, T-rex's jaws",face,25,14.781497459157539,False
distractor_candidate,23,5,It is a skill that,face,25,20.21012157847485,False
distractor_candidate,23,5,"By that point, T-rex's jaws",sure,25,18.789388034170464,False
distractor_candidate,23,5,It is a skill that,sure,25,17.225496131287876,False
distractor_candidate,23,5,"By that point, T-rex's jaws",open,25,6.716584305433197,False
distractor_candidate,23,5,It is a skill that,open,25,17.2167704195137,False
distractor_candidate,23,5,"By that point, T-rex's jaws",news,25,21.793008621179936,False
distractor_candidate,23,5,It is a skill that,news,25,19.907459630180448,False
distractor_candidate,23,5,"By that point, T-rex's jaws",play,25,18.162930909443634,False
distractor_candidate,23,5,It is a skill that,play,25,16.059365703320793,False
distractor_candidate,23,5,"By that point, T-rex's jaws",its,25,20.493123845983828,False
distractor_candidate,23,5,It is a skill that,its,25,18.434110401601696,False
distractor_candidate,23,5,"By that point, T-rex's jaws",dead,25,15.39697933903691,False
distractor_candidate,23,5,It is a skill that,dead,25,17.712105219500316,False
distractor_candidate,23,5,"By that point, T-rex's jaws",her,25,17.800033757511038,False
distractor_candidate,23,5,It is a skill that,her,25,17.511279014296004,False
distractor_candidate,23,5,"By that point, T-rex's jaws",be,25,15.419149966524936,False
distractor_candidate,23,5,It is a skill that,be,25,16.685990683114866,False
distractor_candidate,23,5,"By that point, T-rex's jaws",it,25,17.877797432925167,False
distractor_candidate,23,5,It is a skill that,it,25,12.517797143024527,False
distractor_candidate,23,5,"By that point, T-rex's jaws",van,25,20.39940155643084,False
distractor_candidate,23,5,It is a skill that,van,25,16.585437242669606,False
distractor_candidate,23,5,"By that point, T-rex's jaws",true,25,17.589441689460134,False
distractor_candidate,23,5,It is a skill that,true,25,16.067750201515658,False
distractor_candidate,23,5,"By that point, T-rex's jaws",come,25,13.024175980918946,False
distractor_candidate,23,5,It is a skill that,come,25,15.243356180119008,False
distractor_candidate,23,5,"By that point, T-rex's jaws",may,25,14.423868479786172,False
distractor_candidate,23,5,It is a skill that,may,25,11.934170577668569,False
distractor_candidate,23,5,"By that point, T-rex's jaws",told,25,15.868976781232043,False
distractor_candidate,23,5,It is a skill that,told,25,16.345407248235816,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",height,32.39967535830668,23.185930507047996,False
distractor_candidate,23,6,It is a skill that is,height,25,19.96030645913757,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",special,32.39967535830668,27.105896671633822,False
distractor_candidate,23,6,It is a skill that is,special,25,9.564540643424326,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",streets,32.39967535830668,27.273305959844883,False
distractor_candidate,23,6,It is a skill that is,streets,25,24.411071622179126,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",romantic,32.39967535830668,32.590761869505684,True
distractor_candidate,23,6,It is a skill that is,romantic,25,16.281432453837265,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",declared,32.39967535830668,19.90643736530372,False
distractor_candidate,23,6,It is a skill that is,declared,25,17.263527686769077,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",caught,32.39967535830668,10.462792958199309,False
distractor_candidate,23,6,It is a skill that is,caught,25,15.53952131179442,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",comments,32.39967535830668,27.789820767250554,False
distractor_candidate,23,6,It is a skill that is,comments,25,24.819850993639506,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",edition,32.39967535830668,30.250218329105966,False
distractor_candidate,23,6,It is a skill that is,edition,25,22.90921179767094,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",factor,32.39967535830668,29.344852123960692,False
distractor_candidate,23,6,It is a skill that is,factor,25,21.756350175183226,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",possible,32.39967535830668,24.476738725862166,False
distractor_candidate,23,6,It is a skill that is,possible,25,9.723887384962941,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",unlike,32.39967535830668,27.909669285261415,False
distractor_candidate,23,6,It is a skill that is,unlike,25,17.181292462432516,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",princess,32.39967535830668,28.962015991417665,False
distractor_candidate,23,6,It is a skill that is,princess,25,21.966534988316887,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",paper,32.39967535830668,23.200531146175646,False
distractor_candidate,23,6,It is a skill that is,paper,25,20.14282545512284,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",recent,32.39967535830668,26.558430490517672,False
distractor_candidate,23,6,It is a skill that is,recent,25,17.950613511439272,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",focused,32.39967535830668,16.30980133606239,False
distractor_candidate,23,6,It is a skill that is,focused,25,14.67362306123035,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",hunting,32.39967535830668,28.30715008449071,False
distractor_candidate,23,6,It is a skill that is,hunting,25,16.32592505354608,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",selected,32.39967535830668,17.498178063883877,False
distractor_candidate,23,6,It is a skill that is,selected,25,12.055678384294954,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",voting,32.39967535830668,31.138507344951165,False
distractor_candidate,23,6,It is a skill that is,voting,25,17.326932874627968,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",articles,32.39967535830668,28.46704166706726,False
distractor_candidate,23,6,It is a skill that is,articles,25,26.264510764331927,True
distractor_candidate,23,6,"By that point, T-rex's jaws had",angry,32.39967535830668,21.75290639458235,False
distractor_candidate,23,6,It is a skill that is,angry,25,17.4567618898337,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",ghost,32.39967535830668,21.993910498750626,False
distractor_candidate,23,6,It is a skill that is,ghost,25,22.10891185772957,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",weekend,32.39967535830668,29.030055079821405,False
distractor_candidate,23,6,It is a skill that is,weekend,25,22.50710535306404,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",alone,32.39967535830668,21.946517583617666,False
distractor_candidate,23,6,It is a skill that is,alone,25,14.634785251081908,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",summer,32.39967535830668,23.58687297307386,False
distractor_candidate,23,6,It is a skill that is,summer,25,19.62759845380683,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",dollar,32.39967535830668,28.95017257814865,False
distractor_candidate,23,6,It is a skill that is,dollar,25,21.257594984236253,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",danger,32.39967535830668,27.51511631868041,False
distractor_candidate,23,6,It is a skill that is,danger,25,17.37608964382818,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",speaking,32.39967535830668,24.9730146149143,False
distractor_candidate,23,6,It is a skill that is,speaking,25,15.41666516118527,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",nearly,32.39967535830668,19.062453832043193,False
distractor_candidate,23,6,It is a skill that is,nearly,25,17.354466609100502,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",result,32.39967535830668,25.771999231541876,False
distractor_candidate,23,6,It is a skill that is,result,25,19.421131217654217,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",pieces,32.39967535830668,17.911911911550312,False
distractor_candidate,23,6,It is a skill that is,pieces,25,24.31156933969594,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",needs,32.39967535830668,28.82732468270674,False
distractor_candidate,23,6,It is a skill that is,needs,25,16.800588914760187,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",giving,32.39967535830668,25.08671578505272,False
distractor_candidate,23,6,It is a skill that is,giving,25,14.330741938135773,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",enjoyed,32.39967535830668,24.478904331401832,False
distractor_candidate,23,6,It is a skill that is,enjoyed,25,12.082601236391621,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",energy,32.39967535830668,21.187954393387677,False
distractor_candidate,23,6,It is a skill that is,energy,25,16.147382296448757,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",flying,32.39967535830668,20.22981290406804,False
distractor_candidate,23,6,It is a skill that is,flying,25,14.696154164354585,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",describe,32.39967535830668,31.63846779031538,False
distractor_candidate,23,6,It is a skill that is,describe,25,21.20696879526707,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",joining,32.39967535830668,26.826767453422274,False
distractor_candidate,23,6,It is a skill that is,joining,25,18.814439715025745,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",concrete,32.39967535830668,21.167875074934145,False
distractor_candidate,23,6,It is a skill that is,concrete,25,15.635325279353452,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",crash,32.39967535830668,22.61829695236107,False
distractor_candidate,23,6,It is a skill that is,crash,25,22.33869443789435,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",album,32.39967535830668,27.510515438804525,False
distractor_candidate,23,6,It is a skill that is,album,25,22.903694594231265,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",asking,32.39967535830668,30.299099926064795,False
distractor_candidate,23,6,It is a skill that is,asking,25,16.04106674926899,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",changes,32.39967535830668,21.210437341369673,False
distractor_candidate,23,6,It is a skill that is,changes,25,19.937624011280576,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",served,32.39967535830668,17.43576487195516,False
distractor_candidate,23,6,It is a skill that is,served,25,11.895274981349436,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",realized,32.39967535830668,17.16414510421089,False
distractor_candidate,23,6,It is a skill that is,realized,25,12.186418219619654,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",respond,32.39967535830668,25.94562741240814,False
distractor_candidate,23,6,It is a skill that is,respond,25,22.454869406482782,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",daily,32.39967535830668,25.11757360020113,False
distractor_candidate,23,6,It is a skill that is,daily,25,15.20985946317576,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",exists,32.39967535830668,26.15414743348145,False
distractor_candidate,23,6,It is a skill that is,exists,25,17.31962980334173,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",profit,32.39967535830668,26.384284985837613,False
distractor_candidate,23,6,It is a skill that is,profit,25,19.07276316006651,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",behalf,32.39967535830668,33.8446832493628,True
distractor_candidate,23,6,It is a skill that is,behalf,25,24.806155671185998,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",compared,32.39967535830668,19.54187129372715,False
distractor_candidate,23,6,It is a skill that is,compared,25,16.640180008369843,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",opposed,32.39967535830668,22.646046697043086,False
distractor_candidate,23,6,It is a skill that is,opposed,25,16.31314055121154,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",trash,32.39967535830668,24.218327225704158,False
distractor_candidate,23,6,It is a skill that is,trash,25,16.974536295426454,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",events,32.39967535830668,28.755493720816776,False
distractor_candidate,23,6,It is a skill that is,events,25,24.283419219402717,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",pictures,32.39967535830668,25.369125056381524,False
distractor_candidate,23,6,It is a skill that is,pictures,25,22.830319916067154,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",calls,32.39967535830668,28.958103042145236,False
distractor_candidate,23,6,It is a skill that is,calls,25,21.49733879953901,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",memory,32.39967535830668,24.088611031117395,False
distractor_candidate,23,6,It is a skill that is,memory,25,15.476019813651043,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",quiet,32.39967535830668,19.391083784756674,False
distractor_candidate,23,6,It is a skill that is,quiet,25,16.237369122825008,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",shopping,32.39967535830668,29.239818879425755,False
distractor_candidate,23,6,It is a skill that is,shopping,25,19.955045165882375,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",teams,32.39967535830668,25.943701206718476,False
distractor_candidate,23,6,It is a skill that is,teams,25,21.47185509826476,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",remove,32.39967535830668,24.78377316107211,False
distractor_candidate,23,6,It is a skill that is,remove,25,23.335260979000363,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",stuff,32.39967535830668,25.4595961859026,False
distractor_candidate,23,6,It is a skill that is,stuff,25,19.00458648554208,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",drama,32.39967535830668,28.82988378455158,False
distractor_candidate,23,6,It is a skill that is,drama,25,19.86852550974752,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",direct,32.39967535830668,26.82146213260846,False
distractor_candidate,23,6,It is a skill that is,direct,25,17.233913650151706,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",cloud,32.39967535830668,26.080153617774236,False
distractor_candidate,23,6,It is a skill that is,cloud,25,19.988987661856658,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",choices,32.39967535830668,23.346493509893513,False
distractor_candidate,23,6,It is a skill that is,choices,25,21.198793427975655,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",senator,32.39967535830668,30.080629676743165,False
distractor_candidate,23,6,It is a skill that is,senator,25,24.678051985933724,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",familiar,32.39967535830668,24.263560038742284,False
